,Code,Year,Prevalence - Mental and substance use disorders - Sex: Both - Age: Age-standardized (Percent) (%)
3093,LBY,2005,16.495346661099997
3094,LBY,2006,16.500642938400002
3095,LBY,2007,16.501089196
3096,LBY,2008,16.514608880100006
3097,LBY,2009,16.5221078449
3098,LBY,2010,16.5346045533
3099,LBY,2011,16.5420997294
3100,LBY,2012,16.558303828099998
3101,LBY,2013,16.5800518643
3102,LBY,2014,16.6085558536
3103,LBY,2015,16.618210892
3104,LBY,2016,16.6506895092
3105,LTU,1990,17.8959078551
3106,LTU,1991,17.857041902099997
3107,LTU,1992,17.7995151394
3108,LTU,1993,17.7618407943
3109,LTU,1994,17.7367482759
3110,LTU,1995,17.6886072161
3111,LTU,1996,17.656009386300003
3112,LTU,1997,17.6266984214
3113,LTU,1998,17.5966676535
3114,LTU,1999,17.563576170999998
3115,LTU,2000,17.538095239100002
3116,LTU,2001,17.4125381651
3117,LTU,2002,17.302715038800002
3118,LTU,2003,17.1961721287
3119,LTU,2004,17.090288965
3120,LTU,2005,16.9850067723
3121,LTU,2006,16.9580487721
3122,LTU,2007,16.932860339799998
3123,LTU,2008,16.9075826294
3124,LTU,2009,16.872320394099994
3125,LTU,2010,16.8500697795
3126,LTU,2011,16.8472527046
3127,LTU,2012,16.854862206099998
3128,LTU,2013,16.8463656633
3129,LTU,2014,16.845944140700002
3130,LTU,2015,16.857614321299998
3131,LTU,2016,16.8543597655
3132,,1990,16.0717706038
3133,,1991,16.0824927392
3134,,1992,16.096589129399998
3135,,1993,16.1098396576
3136,,1994,16.1232217716
3137,,1995,16.1405591037
3138,,1996,16.1438444287
3139,,1997,16.1520454294
3140,,1998,16.1626947046
3141,,1999,16.1705056904
3142,,2000,16.1876494166
3143,,2001,16.1816259265
3144,,2002,16.1806130089
3145,,2003,16.1752712923
3146,,2004,16.1741406288
3147,,2005,16.174233305599998
3148,,2006,16.1348742622
3149,,2007,16.0953805663
3150,,2008,16.055911499
3151,,2009,16.0212370076
3152,,2010,15.9875483973
3153,,2011,15.972088068500002
3154,,2012,15.964196299100001
3155,,2013,15.9536462196
3156,,2014,15.9427478971
3157,,2015,15.9360722298
3158,,2016,15.9285893648
3159,,1990,15.4833796119
3160,,1991,15.4894291508
3161,,1992,15.4894667457
3162,,1993,15.500872414799998
3163,,1994,15.5080444655
3164,,1995,15.513831856300001
3165,,1996,15.530303526199999
3166,,1997,15.549038683800001
3167,,1998,15.5684580114
3168,,1999,15.5870093855
3169,,2000,15.614998316300001
3170,,2001,15.610249345300002
3171,,2002,15.6103230788
3172,,2003,15.6076449082
3173,,2004,15.6065136373
3174,,2005,15.6070891771
3175,,2006,15.5398656311
3176,,2007,15.474443589100002
3177,,2008,15.4134535201
3178,,2009,15.3554248178
3179,,2010,15.3025091947
3180,,2011,15.278708455
3181,,2012,15.2564945147
3182,,2013,15.2362751039
3183,,2014,15.2144689026
3184,,2015,15.194725186500001
3185,,2016,15.1803823505
3186,LUX,1990,17.424948602599994
3187,LUX,1991,17.4393982898
3188,LUX,1992,17.455124062
3189,LUX,1993,17.4929792609
3190,LUX,1994,17.5021732583
3191,LUX,1995,17.5406704289
3192,LUX,1996,17.514944652700002
3193,LUX,1997,17.4733016981
3194,LUX,1998,17.456745706
3195,LUX,1999,17.4142873171
3196,LUX,2000,17.389716323800002
3197,LUX,2001,17.364564656
3198,LUX,2002,17.349767979
3199,LUX,2003,17.3268796773
3200,LUX,2004,17.3004084417
3201,LUX,2005,17.279842421999998
3202,LUX,2006,17.2609831158
3203,LUX,2007,17.2443673581
3204,LUX,2008,17.2187031574
3205,LUX,2009,17.1951807624
3206,LUX,2010,17.1797403051
3207,LUX,2011,17.1528494387
3208,LUX,2012,17.1405119363
3209,LUX,2013,17.123343094499994
3210,LUX,2014,17.104305768299998
3211,LUX,2015,17.090645997600003
3212,LUX,2016,17.071294029
3213,MKD,1990,13.860782710399999
3214,MKD,1991,13.864295072200001
3215,MKD,1992,13.872967996099998
3216,MKD,1993,13.878997569500001
3217,MKD,1994,13.8879404632
3218,MKD,1995,13.895975633199999
3219,MKD,1996,13.8966109324
3220,MKD,1997,13.8954441792
3221,MKD,1998,13.897667201199999
3222,MKD,1999,13.9025746325
3223,MKD,2000,13.8980660048
3224,MKD,2001,13.8914707952
3225,MKD,2002,13.892498811800001
3226,MKD,2003,13.8837389236
3227,MKD,2004,13.872940155899999
3228,MKD,2005,13.878360286400001
3229,MKD,2006,13.8764782057
3230,MKD,2007,13.87114765
3231,MKD,2008,13.8716697371
3232,MKD,2009,13.8723691856
3233,MKD,2010,13.8795282932
3234,MKD,2011,13.889368830799999
3235,MKD,2012,13.898268553
3236,MKD,2013,13.914781495100002
3237,MKD,2014,13.9308500683
3238,MKD,2015,13.943933781100002
3239,MKD,2016,13.960296606400002
3240,MDG,1990,16.116209004599998
3241,MDG,1991,16.1176706931
3242,MDG,1992,16.123391111900002
3243,MDG,1993,16.1317010189
3244,MDG,1994,16.1258006499
3245,MDG,1995,16.1419350896
3246,MDG,1996,16.1281692478
3247,MDG,1997,16.1123318523
3248,MDG,1998,16.0998789128
3249,MDG,1999,16.0788089722
3250,MDG,2000,16.081975441300003
3251,MDG,2001,16.061201163099998
3252,MDG,2002,16.0608918131
3253,MDG,2003,16.0513144807
3254,MDG,2004,16.041897811600002
3255,MDG,2005,16.0382837626
3256,MDG,2006,16.035154709900002
3257,MDG,2007,16.0357166041
3258,MDG,2008,16.02929959
3259,MDG,2009,16.0349399716
3260,MDG,2010,16.025458539099994
3261,MDG,2011,16.0248287994
3262,MDG,2012,16.0258510902
3263,MDG,2013,16.0366073302
3264,MDG,2014,16.0396389516
3265,MDG,2015,16.044784083099998
3266,MDG,2016,16.0489921709
3267,MWI,1990,15.95237946
3268,MWI,1991,15.969277955999999
3269,MWI,1992,15.9852119344
3270,MWI,1993,16.0057342666
3271,MWI,1994,16.028590509999994
3272,MWI,1995,16.0483630807
3273,MWI,1996,15.9922720628
3274,MWI,1997,15.961800885999999
3275,MWI,1998,15.9100574044
3276,MWI,1999,15.878965797100001
3277,MWI,2000,15.8340795304
3278,MWI,2001,15.8235213677
3279,MWI,2002,15.8275448014
3280,MWI,2003,15.822185762400002
3281,MWI,2004,15.8119671583
3282,MWI,2005,15.809145407699999
3283,MWI,2006,15.786528020699999
3284,MWI,2007,15.7555801387
3285,MWI,2008,15.741339330599999
3286,MWI,2009,15.711725347
3287,MWI,2010,15.693134286400001
3288,MWI,2011,15.712548341199998
3289,MWI,2012,15.7422953327
3290,MWI,2013,15.7596264349
3291,MWI,2014,15.7818829505
3292,MWI,2015,15.7994669606
3293,MWI,2016,15.8313946327
3294,MYS,1990,13.740929148
3295,MYS,1991,13.7283696016
3296,MYS,1992,13.726427296199999
3297,MYS,1993,13.7191899587
3298,MYS,1994,13.7130156218
3299,MYS,1995,13.698510064
3300,MYS,1996,13.7314778673
3301,MYS,1997,13.753953604100001
3302,MYS,1998,13.7956032688
3303,MYS,1999,13.825131396500002
3304,MYS,2000,13.867907756500001
3305,MYS,2001,13.8759354856
3306,MYS,2002,13.8772005303
3307,MYS,2003,13.898335185599999
3308,MYS,2004,13.9073864798
3309,MYS,2005,13.9248182285
3310,MYS,2006,13.9109702271
3311,MYS,2007,13.8880946368
3312,MYS,2008,13.875988572699999
3313,MYS,2009,13.864251216
3314,MYS,2010,13.848841266199999
3315,MYS,2011,13.814090105899998
3316,MYS,2012,13.7886433508
3317,MYS,2013,13.7609391575
3318,MYS,2014,13.722330568199999
3319,MYS,2015,13.706014944200001
3320,MYS,2016,13.6843623723
3321,MDV,1990,13.8585853742
3322,MDV,1991,13.8556604226
3323,MDV,1992,13.864520420000002
3324,MDV,1993,13.849956535999999
3325,MDV,1994,13.8600456077
3326,MDV,1995,13.867913916800001
3327,MDV,1996,13.8415537403
3328,MDV,1997,13.8200076013
3329,MDV,1998,13.8092625177
3330,MDV,1999,13.7785875974
3331,MDV,2000,13.773016325
3332,MDV,2001,13.7480471053
3333,MDV,2002,13.714664505400002
3334,MDV,2003,13.7005953397
3335,MDV,2004,13.6785279397
3336,MDV,2005,13.6506433831
3337,MDV,2006,13.6258901496
3338,MDV,2007,13.5959834246
3339,MDV,2008,13.5650343571
3340,MDV,2009,13.5512492815
3341,MDV,2010,13.5286339303
3342,MDV,2011,13.5146031242
3343,MDV,2012,13.5093613572
3344,MDV,2013,13.5029826206
3345,MDV,2014,13.4978138178
3346,MDV,2015,13.483894227999999
3347,MDV,2016,13.478295107000001
3348,MLI,1990,14.979939332999999
3349,MLI,1991,14.9471819574
3350,MLI,1992,14.945311798399999
3351,MLI,1993,14.917192784100001
3352,MLI,1994,14.909518153099999
3353,MLI,1995,14.892200152400001
3354,MLI,1996,14.848105370499999
3355,MLI,1997,14.815111594100001
3356,MLI,1998,14.781902603599999
3357,MLI,1999,14.7440404024
3358,MLI,2000,14.708820228099999
3359,MLI,2001,14.6839156536
3360,MLI,2002,14.6726460762
3361,MLI,2003,14.6427422403
3362,MLI,2004,14.629143609199998
3363,MLI,2005,14.611427215099999
3364,MLI,2006,14.600461259100001
3365,MLI,2007,14.5869219581
3366,MLI,2008,14.581806983800002
3367,MLI,2009,14.5739883805
3368,MLI,2010,14.569927043599998
3369,MLI,2011,14.571119333
3370,MLI,2012,14.5810058965
3371,MLI,2013,14.5948310346
3372,MLI,2014,14.6001151448
3373,MLI,2015,14.6039921318
3374,MLI,2016,14.6130218217
3375,MLT,1990,16.464317978
3376,MLT,1991,16.456764951500002
3377,MLT,1992,16.4552477244
3378,MLT,1993,16.4504632343
3379,MLT,1994,16.4470644671
3380,MLT,1995,16.4454084706
3381,MLT,1996,16.456251534499998
3382,MLT,1997,16.490513535399998
3383,MLT,1998,16.516523773699998
3384,MLT,1999,16.538942009
3385,MLT,2000,16.5791025155
3386,MLT,2001,16.593546471699998
3387,MLT,2002,16.6062114618
3388,MLT,2003,16.6182211424
3389,MLT,2004,16.613119297100006
3390,MLT,2005,16.6376775947
3391,MLT,2006,16.6289494717
3392,MLT,2007,16.6196528292
3393,MLT,2008,16.6344707548
3394,MLT,2009,16.6190195879
3395,MLT,2010,16.625118966899993
3396,MLT,2011,16.6204659069
3397,MLT,2012,16.600103729300002
3398,MLT,2013,16.6028952441
3399,MLT,2014,16.5934215759
3400,MLT,2015,16.5936781272
3401,MLT,2016,16.6011248625
3402,MHL,1990,13.3457510067
3403,MHL,1991,13.3551402555
3404,MHL,1992,13.3630858876
3405,MHL,1993,13.370175945400002
3406,MHL,1994,13.385824167400001
3407,MHL,1995,13.3932605022
3408,MHL,1996,13.3957147803
3409,MHL,1997,13.403724405999998
3410,MHL,1998,13.4019409999
3411,MHL,1999,13.412478918900002
3412,MHL,2000,13.4170153456
3413,MHL,2001,13.4102467021
3414,MHL,2002,13.406648499400001
3415,MHL,2003,13.4110136242
3416,MHL,2004,13.4053623895
3417,MHL,2005,13.407799928
3418,MHL,2006,13.408203641899998
3419,MHL,2007,13.397225046900001
3420,MHL,2008,13.4055311549
3421,MHL,2009,13.4099857603
3422,MHL,2010,13.4051077652
3423,MHL,2011,13.407537005999998
3424,MHL,2012,13.402004211500001
3425,MHL,2013,13.401591189500001
3426,MHL,2014,13.408983465
3427,MHL,2015,13.4088921225
3428,MHL,2016,13.4057748916
3429,MRT,1990,14.6944815695
3430,MRT,1991,14.6660952931
3431,MRT,1992,14.6502120702
3432,MRT,1993,14.6160523972
3433,MRT,1994,14.6030881308
3434,MRT,1995,14.5857856749
3435,MRT,1996,14.5618920326
3436,MRT,1997,14.536185783099999
3437,MRT,1998,14.527884424200002
3438,MRT,1999,14.5048806799
3439,MRT,2000,14.494444462999999
3440,MRT,2001,14.4789352845
3441,MRT,2002,14.4742271438
3442,MRT,2003,14.458248843800002
3443,MRT,2004,14.444762395399998
3444,MRT,2005,14.443219864200001
3445,MRT,2006,14.4243381896
3446,MRT,2007,14.404596004000002
3447,MRT,2008,14.3830000518
3448,MRT,2009,14.3728760173
3449,MRT,2010,14.356993149100001
3450,MRT,2011,14.3569004238
3451,MRT,2012,14.375999563699999
3452,MRT,2013,14.393186713299999
3453,MRT,2014,14.4007756262
3454,MRT,2015,14.4114602785
3455,MRT,2016,14.4269096999
3456,MUS,1990,14.4000463088
3457,MUS,1991,14.4016016169
3458,MUS,1992,14.390757181600002
3459,MUS,1993,14.387690178699998
3460,MUS,1994,14.386818041900003
3461,MUS,1995,14.382869895699999
3462,MUS,1996,14.365387623100002
3463,MUS,1997,14.3524032146
3464,MUS,1998,14.3390746559
3465,MUS,1999,14.3217881675
3466,MUS,2000,14.314806338699999
3467,MUS,2001,14.283256447000001
3468,MUS,2002,14.2569215426
3469,MUS,2003,14.224601621800003
3470,MUS,2004,14.199105565699996
3471,MUS,2005,14.177235890999999
3472,MUS,2006,14.1598295849
3473,MUS,2007,14.136367578900002
3474,MUS,2008,14.119536085
3475,MUS,2009,14.1039697694
3476,MUS,2010,14.087635252399998
3477,MUS,2011,14.0670681149
3478,MUS,2012,14.052198790799999
3479,MUS,2013,14.0396456357
3480,MUS,2014,14.0102556505
3481,MUS,2015,13.9914586807
3482,MUS,2016,13.9794309227
3483,MEX,1990,13.008609388800002
3484,MEX,1991,12.998142943900001
3485,MEX,1992,12.986902788699998
3486,MEX,1993,12.975340865400002
3487,MEX,1994,12.9687089145
3488,MEX,1995,12.9645589576
3489,MEX,1996,12.993589552000001
3490,MEX,1997,13.0244414597
3491,MEX,1998,13.057492711400002
3492,MEX,1999,13.0919297516
3493,MEX,2000,13.1312772765
3494,MEX,2001,13.1619932449
3495,MEX,2002,13.198574361099999
3496,MEX,2003,13.235132245299999
3497,MEX,2004,13.2736745914
3498,MEX,2005,13.313164871700002
3499,MEX,2006,13.2949225843
3500,MEX,2007,13.275376950799998
3501,MEX,2008,13.256097078900002
3502,MEX,2009,13.2390233971
3503,MEX,2010,13.2202584735
3504,MEX,2011,13.227297447200003
3505,MEX,2012,13.2308203738
3506,MEX,2013,13.2392892132
3507,MEX,2014,13.245903256399998
3508,MEX,2015,13.251750193900001
3509,MEX,2016,13.2618699983
3510,FSM,1990,13.505477185100002
3511,FSM,1991,13.516238808599999
3512,FSM,1992,13.5308433887
3513,FSM,1993,13.5436155997
3514,FSM,1994,13.552655301500002
3515,FSM,1995,13.5561446435
3516,FSM,1996,13.5546751732
3517,FSM,1997,13.5486171789
3518,FSM,1998,13.5368166739
3519,FSM,1999,13.544968425899999
3520,FSM,2000,13.543027443200002
3521,FSM,2001,13.5340715795
3522,FSM,2002,13.5297654247
3523,FSM,2003,13.5193457368
3524,FSM,2004,13.529546747000001
3525,FSM,2005,13.521018816199998
3526,FSM,2006,13.528275743500002
3527,FSM,2007,13.5236321973
3528,FSM,2008,13.5216660965
3529,FSM,2009,13.5274822446
3530,FSM,2010,13.5388587452
3531,FSM,2011,13.5322841494
3532,FSM,2012,13.5325560771
3533,FSM,2013,13.518351988900001
3534,FSM,2014,13.5154119248
3535,FSM,2015,13.5141905376
3536,FSM,2016,13.510609115
3537,,1990,14.628071202000001
3538,,1991,14.673864350499999
3539,,1992,14.709194038
3540,,1993,14.7351766277
3541,,1994,14.7577215699
3542,,1995,14.779504340399999
3543,,1996,14.797351051
3544,,1997,14.8228540031
3545,,1998,14.8493853102
3546,,1999,14.873026886300002
3547,,2000,14.9038182873
3548,,2001,14.880773526199999
3549,,2002,14.860875895699998
3550,,2003,14.842943013900001
3551,,2004,14.824980868499999
3552,,2005,14.809578157899999
3553,,2006,14.7946140459
3554,,2007,14.778194965199999
3555,,2008,14.7630203792
3556,,2009,14.748743879300001
3557,,2010,14.7372639692
3558,,2011,14.7132189408
3559,,2012,14.691062648099999
3560,,2013,14.6687566291
3561,,2014,14.6476408255
3562,,2015,14.626921790099999
3563,,2016,14.6069077146
3564,MDA,1990,16.257184192
3565,MDA,1991,16.2208118641
3566,MDA,1992,16.194080212699998
3567,MDA,1993,16.1657725783
3568,MDA,1994,16.1441196301
3569,MDA,1995,16.1092122015
3570,MDA,1996,16.1045937532
3571,MDA,1997,16.1098411695
3572,MDA,1998,16.0980979522
3573,MDA,1999,16.0987292654
3574,MDA,2000,16.108952624
3575,MDA,2001,16.1051273468
3576,MDA,2002,16.0956359278
3577,MDA,2003,16.0809136603
3578,MDA,2004,16.0789168625
3579,MDA,2005,16.072267844200002
3580,MDA,2006,16.0734758157
3581,MDA,2007,16.079274701400003
3582,MDA,2008,16.0867108268
3583,MDA,2009,16.0881640672
3584,MDA,2010,16.097777242899998
3585,MDA,2011,16.1105400645
3586,MDA,2012,16.116547540899997
3587,MDA,2013,16.1391429569
3588,MDA,2014,16.166888818700002
3589,MDA,2015,16.1668978379
3590,MDA,2016,16.1914734064
3591,MNG,1990,14.2333670717
3592,MNG,1991,14.2928790092
3593,MNG,1992,14.349283353499999
3594,MNG,1993,14.402422099
3595,MNG,1994,14.462744904200001
3596,MNG,1995,14.5320072748
3597,MNG,1996,14.6091797266
3598,MNG,1997,14.7078978437
3599,MNG,1998,14.796332431500002
3600,MNG,1999,14.904038543599999
3601,MNG,2000,15.0083481232
3602,MNG,2001,15.0779365383
3603,MNG,2002,15.1402823593
3604,MNG,2003,15.2136303271
3605,MNG,2004,15.277511336
3606,MNG,2005,15.3447313548
3607,MNG,2006,15.406982611400002
3608,MNG,2007,15.466477323900001
3609,MNG,2008,15.5309637683
3610,MNG,2009,15.5972142297
3611,MNG,2010,15.6726426925
3612,MNG,2011,15.6581026163
3613,MNG,2012,15.6503335971
3614,MNG,2013,15.658925944499998
3615,MNG,2014,15.6564280776
3616,MNG,2015,15.6357580862
3617,MNG,2016,15.6382246552
3618,MNE,1990,14.147734248099999
3619,MNE,1991,14.1474250423
3620,MNE,1992,14.175440115
3621,MNE,1993,14.1873429728
3622,MNE,1994,14.1957342352
3623,MNE,1995,14.214870695899998
3624,MNE,1996,14.216551679
3625,MNE,1997,14.210535280999999
3626,MNE,1998,14.2080624056
3627,MNE,1999,14.216168593699999
3628,MNE,2000,14.2146336957
3629,MNE,2001,14.2186513836
3630,MNE,2002,14.2146393244
3631,MNE,2003,14.2219302796
3632,MNE,2004,14.2334941621
3633,MNE,2005,14.2399723249
3634,MNE,2006,14.2401134423
3635,MNE,2007,14.241556386500001
3636,MNE,2008,14.235575360899999
3637,MNE,2009,14.2418065966
3638,MNE,2010,14.234621097200003
3639,MNE,2011,14.2473641156
3640,MNE,2012,14.2471155119
3641,MNE,2013,14.255357516099998
3642,MNE,2014,14.2620229541
3643,MNE,2015,14.2711559903
3644,MNE,2016,14.276020636199998
3645,MAR,1990,17.929552399600002
3646,MAR,1991,17.9287197877
3647,MAR,1992,17.922466661199998
3648,MAR,1993,17.9263449948
3649,MAR,1994,17.9221452449
3650,MAR,1995,17.9242245626
3651,MAR,1996,17.995117905999997
3652,MAR,1997,18.0562043873
3653,MAR,1998,18.119882724100002
3654,MAR,1999,18.193774532000003
3655,MAR,2000,18.2680906762
3656,MAR,2001,18.2651853474
3657,MAR,2002,18.2706201716
3658,MAR,2003,18.2739285173
3659,MAR,2004,18.2738915867
3660,MAR,2005,18.2754155407
3661,MAR,2006,18.2665475881
3662,MAR,2007,18.2618450658
3663,MAR,2008,18.2548776628
3664,MAR,2009,18.2367965823
3665,MAR,2010,18.2342938772
3666,MAR,2011,18.1874907242
3667,MAR,2012,18.1460560626
3668,MAR,2013,18.0951563587
3669,MAR,2014,18.0423199138
3670,MAR,2015,18.0065333572
3671,MAR,2016,17.9576813153
3672,MOZ,1990,16.585645421699994
3673,MOZ,1991,16.5819921048
3674,MOZ,1992,16.5728648985
3675,MOZ,1993,16.572534169100003
3676,MOZ,1994,16.5832516056
3677,MOZ,1995,16.576110304700002
3678,MOZ,1996,16.547652910300002
3679,MOZ,1997,16.523592055399998
3680,MOZ,1998,16.502386306
3681,MOZ,1999,16.4790377687
3682,MOZ,2000,16.464048909000002
3683,MOZ,2001,16.4453805024
3684,MOZ,2002,16.427334792899998
3685,MOZ,2003,16.391766986500002
3686,MOZ,2004,16.3876625349
3687,MOZ,2005,16.3725660417
3688,MOZ,2006,16.3433245001
3689,MOZ,2007,16.314236646199998
3690,MOZ,2008,16.2910010744
3691,MOZ,2009,16.2622798718
3692,MOZ,2010,16.2394298178
3693,MOZ,2011,16.225387368099998
3694,MOZ,2012,16.2283172135
3695,MOZ,2013,16.216412902000002
3696,MOZ,2014,16.204728443
3697,MOZ,2015,16.1962350244
3698,MOZ,2016,16.1980532339
3699,MMR,1990,13.116040833800001
3700,MMR,1991,13.0975161197
3701,MMR,1992,13.0802134763
3702,MMR,1993,13.0694225125
3703,MMR,1994,13.059572668800001
3704,MMR,1995,13.0348882354
3705,MMR,1996,13.005596634300003
3706,MMR,1997,12.9749312584
3707,MMR,1998,12.964921694500001
3708,MMR,1999,12.9363528277
3709,MMR,2000,12.917284311900001
3710,MMR,2001,12.8930219377
3711,MMR,2002,12.857867378800002
3712,MMR,2003,12.8291352551
3713,MMR,2004,12.815682612000003
3714,MMR,2005,12.794211761400001
3715,MMR,2006,12.78829049
3716,MMR,2007,12.7764688948
3717,MMR,2008,12.771896999400001
3718,MMR,2009,12.7561301473
3719,MMR,2010,12.750601194100001
3720,MMR,2011,12.750058129000001
3721,MMR,2012,12.7656380105
3722,MMR,2013,12.7695854472
3723,MMR,2014,12.770988060899999
3724,MMR,2015,12.782488022999999
3725,MMR,2016,12.7926075154
3726,NAM,1990,15.908347761500002
3727,NAM,1991,15.9397899747
3728,NAM,1992,15.966214622799999
3729,NAM,1993,15.9931249302
3730,NAM,1994,16.015740964200006
3731,NAM,1995,16.0447375398
3732,NAM,1996,16.026564616399998
3733,NAM,1997,16.0140127151
3734,NAM,1998,15.9882289304
3735,NAM,1999,15.973666672199998
3736,NAM,2000,15.9604281625
3737,NAM,2001,15.946780226900001
3738,NAM,2002,15.930254485299999
3739,NAM,2003,15.914556026600001
3740,NAM,2004,15.9010299633
3741,NAM,2005,15.891773846999998
3742,NAM,2006,15.857539688800001
3743,NAM,2007,15.8148838537
3744,NAM,2008,15.7972825582
3745,NAM,2009,15.754341770399996
3746,NAM,2010,15.7204959991
3747,NAM,2011,15.719097288299999
3748,NAM,2012,15.7220019731
3749,NAM,2013,15.723359356
3750,NAM,2014,15.742426650999999
3751,NAM,2015,15.744584882500002
3752,NAM,2016,15.7532110949
3753,NPL,1990,15.347460943
3754,NPL,1991,15.334270699600001
3755,NPL,1992,15.3084296358
3756,NPL,1993,15.307863313200002
3757,NPL,1994,15.2903461678
3758,NPL,1995,15.2662273286
3759,NPL,1996,15.300127056
3760,NPL,1997,15.338658598199999
3761,NPL,1998,15.374699543699998
3762,NPL,1999,15.4116709018
3763,NPL,2000,15.4570520921
3764,NPL,2001,15.451410425299999
3765,NPL,2002,15.4423936169
3766,NPL,2003,15.429008335799999
3767,NPL,2004,15.419618223599999
3768,NPL,2005,15.416409701500001
3769,NPL,2006,15.422479241400001
3770,NPL,2007,15.4327878636
3771,NPL,2008,15.4316548779
3772,NPL,2009,15.4426717045
3773,NPL,2010,15.457856526099999
3774,NPL,2011,15.4193456881
3775,NPL,2012,15.389687293400002
3776,NPL,2013,15.355995966399998
3777,NPL,2014,15.320838385900002
3778,NPL,2015,15.291165583
3779,NPL,2016,15.266056991400001
3780,NLD,1990,18.2683776834
3781,NLD,1991,18.3916140324
3782,NLD,1992,18.5089985116
3783,NLD,1993,18.6344485069
3784,NLD,1994,18.7634532909
3785,NLD,1995,18.8936217203
3786,NLD,1996,18.9194926734
3787,NLD,1997,18.9237988231
3788,NLD,1998,18.9530607744
3789,NLD,1999,18.9664850716
3790,NLD,2000,18.9938830926
3791,NLD,2001,18.9499168302
3792,NLD,2002,18.924215941099998
3793,NLD,2003,18.892250518599997
3794,NLD,2004,18.8539088068
3795,NLD,2005,18.8296309402
3796,NLD,2006,18.8537228898
3797,NLD,2007,18.8786473026
3798,NLD,2008,18.8939645691
3799,NLD,2009,18.924540697700003
3800,NLD,2010,18.945409565
3801,NLD,2011,18.8256877076
3802,NLD,2012,18.7092107461
3803,NLD,2013,18.6014541447
3804,NLD,2014,18.4844196604
3805,NLD,2015,18.3788927681
3806,NLD,2016,18.274154344
3807,NZL,1990,20.9874020183
3808,NZL,1991,21.0378936172
3809,NZL,1992,21.0731264596
3810,NZL,1993,21.1071089922
3811,NZL,1994,21.1515991115
3812,NZL,1995,21.1935049904
3813,NZL,1996,21.227788372
3814,NZL,1997,21.2758751116
3815,NZL,1998,21.307181882000002
3816,NZL,1999,21.3570642096
3817,NZL,2000,21.3926030349
3818,NZL,2001,21.4250844039
3819,NZL,2002,21.4365030373
3820,NZL,2003,21.4732251885
3821,NZL,2004,21.491328089499998
3822,NZL,2005,21.503752882199997
3823,NZL,2006,21.456540185
3824,NZL,2007,21.4043309433
3825,NZL,2008,21.366761132
3826,NZL,2009,21.306004358699997
3827,NZL,2010,21.2699777116
3828,NZL,2011,21.2736850087
3829,NZL,2012,21.2816413531
3830,NZL,2013,21.293312123699998
3831,NZL,2014,21.2832976169
3832,NZL,2015,21.2764345308
3833,NZL,2016,21.2761580208
3834,NIC,1990,13.5868338698
3835,NIC,1991,13.5900696252
3836,NIC,1992,13.604878678599999
3837,NIC,1993,13.619895128
3838,NIC,1994,13.6232104952
3839,NIC,1995,13.6442559844
3840,NIC,1996,13.6591883302
3841,NIC,1997,13.6946012436
3842,NIC,1998,13.707711048800002
3843,NIC,1999,13.7249501659
3844,NIC,2000,13.7565211954
3845,NIC,2001,13.7556590789
3846,NIC,2002,13.7438536631
3847,NIC,2003,13.7398075212
3848,NIC,2004,13.7314483826
3849,NIC,2005,13.730717003299999
3850,NIC,2006,13.7453520438
3851,NIC,2007,13.7467168881
3852,NIC,2008,13.753361793599998
3853,NIC,2009,13.7462466825
3854,NIC,2010,13.750182752999999
3855,NIC,2011,13.766623451300001
3856,NIC,2012,13.7802488502
3857,NIC,2013,13.7978713001
3858,NIC,2014,13.8168780074
3859,NIC,2015,13.8317876038
3860,NIC,2016,13.8497650322
3861,NER,1990,15.4960394619
3862,NER,1991,15.504576661500002
3863,NER,1992,15.5190992369
3864,NER,1993,15.527584788099999
3865,NER,1994,15.5441090037
3866,NER,1995,15.5561178707
3867,NER,1996,15.564283081500001
3868,NER,1997,15.573532054000001
3869,NER,1998,15.591223988
3870,NER,1999,15.605872121099999
3871,NER,2000,15.619918813599998
3872,NER,2001,15.6174578176
3873,NER,2002,15.6178216052
3874,NER,2003,15.6147679891
3875,NER,2004,15.6203735436
3876,NER,2005,15.620381823399999
3877,NER,2006,15.623585928699999
3878,NER,2007,15.6197745066
3879,NER,2008,15.6165766128
3880,NER,2009,15.6179089339
3881,NER,2010,15.6200018351
3882,NER,2011,15.610401025100002
3883,NER,2012,15.621599556900001
3884,NER,2013,15.615609494300001
3885,NER,2014,15.619729458600002
3886,NER,2015,15.6140955375
3887,NER,2016,15.6203313465
3888,NGA,1990,15.502468821199999
3889,NGA,1991,15.488835653499999
3890,NGA,1992,15.481646802499998
3891,NGA,1993,15.4772542012
3892,NGA,1994,15.4678682102
3893,NGA,1995,15.4733117502
3894,NGA,1996,15.496354985
3895,NGA,1997,15.514087848399999
3896,NGA,1998,15.531555078199997
3897,NGA,1999,15.5613708642
3898,NGA,2000,15.5899783452
3899,NGA,2001,15.555072346600001
3900,NGA,2002,15.5295735522
3901,NGA,2003,15.499109396500002
3902,NGA,2004,15.4750722068
3903,NGA,2005,15.4437287147
3904,NGA,2006,15.446108083000002
3905,NGA,2007,15.4468219398
3906,NGA,2008,15.450236238199999
3907,NGA,2009,15.4581033409
3908,NGA,2010,15.464708251700001
3909,NGA,2011,15.394836178499999
3910,NGA,2012,15.3199323898
3911,NGA,2013,15.2487215491
3912,NGA,2014,15.187361149800001
