,Code,Year,Work hours per persons engaged (hours per person engaged)
1052,DEU,2003,1424.7448979591834
1053,DEU,2004,1422.223352060401
1054,DEU,2005,1411.2800691654377
1055,DEU,2006,1424.6751608426896
1056,DEU,2007,1424.3521388716674
1057,DEU,2008,1418.3963187781476
1058,DEU,2009,1372.7134891910398
1059,DEU,2010,1389.8829839102875
1060,DEU,2011,1393.1200384892954
1061,DEU,2012,1374.2297718459304
1062,DEU,2013,1362.5032520517489
1063,DEU,2014,1371.1008959144424
1064,GRC,1951,2312.551344902273
1065,GRC,1952,2302.988143401965
1066,GRC,1953,2293.464489055123
1067,GRC,1954,2283.980218320558
1068,GRC,1955,2274.53516833338
1069,GRC,1956,2265.1291769022023
1070,GRC,1957,2255.762082506355
1071,GRC,1958,2246.4337242931133
1072,GRC,1959,2237.143942074932
1073,GRC,1960,2227.8925763267002
1074,GRC,1961,2217.990719519792
1075,GRC,1962,2208.1328714632455
1076,GRC,1963,2198.318836560402
1077,GRC,1964,2188.548420083931
1078,GRC,1965,2178.821428171966
1079,GRC,1966,2169.13766782426
1080,GRC,1967,2159.4969468983522
1081,GRC,1968,2149.8990741057605
1082,GRC,1969,2140.3438590081823
1083,GRC,1970,2098.642727602328
1084,GRC,1971,2099.6047478699265
1085,GRC,1972,2101.0935571344367
1086,GRC,1973,2102.54579634714
1087,GRC,1974,2103.959626463523
1088,GRC,1975,2105.3333459444807
1089,GRC,1976,2106.6653964588268
1090,GRC,1977,2107.9543673747753
1091,GRC,1978,2109.609746787684
1092,GRC,1979,2111.049325251222
1093,GRC,1980,2111.699221382747
1094,GRC,1981,2111.7839285697414
1095,GRC,1982,2111.394487224224
1096,GRC,1983,2108.8662537596265
1097,GRC,1984,2108.4954836262514
1098,GRC,1985,2107.4692134051197
1099,GRC,1986,2107.8125604544957
1100,GRC,1987,2110.0712505021993
1101,GRC,1988,2107.2548232734885
1102,GRC,1989,2109.303995660558
1103,GRC,1990,2111.622917075572
1104,GRC,1991,2112.8908660002758
1105,GRC,1992,2112.868964056014
1106,GRC,1993,2112.143821047202
1107,GRC,1994,2110.1988180569188
1108,GRC,1995,2110.7062944802396
1109,GRC,1996,2109.400482981905
1110,GRC,1997,2107.9447675407278
1111,GRC,1998,2108.4344246463447
1112,GRC,1999,2104.8524085244576
1113,GRC,2000,2107.6384428641322
1114,GRC,2001,2101.130446032927
1115,GRC,2002,2093.2151483101015
1116,GRC,2003,2091.478708449
1117,GRC,2004,2082.5518180574227
1118,GRC,2005,2136.239016800557
1119,GRC,2006,2125.3363740504806
1120,GRC,2007,2110.9885778518355
1121,GRC,2008,2106.260038382657
1122,GRC,2009,2081.2116380202947
1123,GRC,2010,2019.3978395771087
1124,GRC,2011,2130.543027282806
1125,GRC,2012,2057.5600500985847
1126,GRC,2013,2059.713682972622
1127,GRC,2014,2041.6683734076107
1128,HKG,1960,2779.1121520970696
1129,HKG,1961,2758.267767781521
1130,HKG,1962,2737.5797241725422
1131,HKG,1963,2717.046848656148
1132,HKG,1964,2696.667977413401
1133,HKG,1965,2676.4419553544417
1134,HKG,1966,2656.367636053017
1135,HKG,1967,2636.4438816815023
1136,HKG,1968,2616.6695629464057
1137,HKG,1969,2597.0435590243633
1138,HKG,1970,2577.564757498607
1139,HKG,1971,2577.5647761830983
1140,HKG,1972,2577.564856325181
1141,HKG,1973,2577.564844930037
1142,HKG,1974,2577.5647898928714
1143,HKG,1975,2577.5648526515665
1144,HKG,1976,2577.564867683904
1145,HKG,1977,2577.5648271898967
1146,HKG,1978,2577.564867494689
1147,HKG,1979,2551.1249344413213
1148,HKG,1980,2500.9070032979525
1149,HKG,1981,2471.9131682048287
1150,HKG,1982,2452.467755350237
1151,HKG,1983,2438.987411981093
1152,HKG,1984,2428.326482447015
1153,HKG,1985,2408.35247463077
1154,HKG,1986,2410.243119827419
1155,HKG,1987,2377.8673477760226
1156,HKG,1988,2431.4345025010794
1157,HKG,1989,2372.3800158686013
1158,HKG,1990,2338.8502076044924
1159,HKG,1991,2371.995366634349
1160,HKG,1992,2287.000019000673
1161,HKG,1993,2326.4332549913447
1162,HKG,1994,2299.055309381362
1163,HKG,1995,2236.9573408830133
1164,HKG,1996,2259.0000065927443
1165,HKG,1997,2214.898057515057
1166,HKG,1998,2214.898031564048
1167,HKG,1999,2254.0998039515725
1168,HKG,2000,2283.5010972033056
1169,HKG,2001,2278.6008566738897
1170,HKG,2002,2298.201729737762
1171,HKG,2003,2283.50112645282
1172,HKG,2004,2308.002136229365
1173,HKG,2005,2298.201737158275
1174,HKG,2006,2268.8004133408544
1175,HKG,2007,2283.501098986993
1176,HKG,2008,2234.498955752357
1177,HKG,2009,2234.498935275469
1178,HKG,2010,2383.4655292302505
1179,HKG,2011,2234.498916364905
1180,HKG,2012,2234.498925815629
1181,HKG,2013,2234.498898765521
1182,HKG,2014,2234.498898765521
1183,HUN,1980,2193.4773967971755
1184,HUN,1981,2192.477634993713
1185,HUN,1982,2099.4997872716813
1186,HUN,1983,2079.504551202427
1187,HUN,1984,2007.5217013531126
1188,HUN,1985,1980.5281326596194
1189,HUN,1986,1971.530276428455
1190,HUN,1987,2015.5197957808139
1191,HUN,1988,2009.5212249600381
1192,HUN,1989,1984.5271798734707
1193,HUN,1990,1944.5367077349624
1194,HUN,1991,1912.544330024156
1195,HUN,1992,1869.5545724752594
1196,HUN,1993,1869.5545724752594
1197,HUN,1994,2000.5233687288735
1198,HUN,1995,2005.5221777461875
1199,HUN,1996,1999.5793366577698
1200,HUN,1997,2023.3965259409845
1201,HUN,1998,2022.893186851957
1202,HUN,1999,2040.0710698853875
1203,HUN,2000,2032.8466670914968
1204,HUN,2001,1993.321261662912
1205,HUN,2002,2005.2567827164933
1206,HUN,2003,1978.1666899304212
1207,HUN,2004,1986.1237710321896
1208,HUN,2005,1986.9038064870072
1209,HUN,2006,1983.4767736426043
1210,HUN,2007,1978.6495281018786
1211,HUN,2008,1981.74409365592
1212,HUN,2009,1963.084525539078
1213,HUN,2010,1958.4388776152825
1214,HUN,2011,1975.6785925746426
1215,HUN,2012,1889.1770452867092
1216,HUN,2013,1879.7746865978565
1217,HUN,2014,1859.8332078475753
1218,ISL,1950,2716.166940234086
1219,ISL,1951,2702.4126188043115
1220,ISL,1952,2688.7279474962547
1221,ISL,1953,2675.112573610623
1222,ISL,1954,2661.566146234145
1223,ISL,1955,2648.0883162305317
1224,ISL,1956,2634.678736231473
1225,ISL,1957,2621.337060627692
1226,ISL,1958,2608.062945560028
1227,ISL,1959,2594.856048910581
1228,ISL,1960,2581.7160302938933
1229,ISL,1961,2563.1128590107005
1230,ISL,1962,2544.643737320001
1231,ISL,1963,2533.1641415125423
1232,ISL,1964,2545.919247965274
1233,ISL,1965,2518.200214867064
1234,ISL,1966,2503.550094953879
1235,ISL,1967,2460.9337422680405
1236,ISL,1968,2404.849907759088
1237,ISL,1969,2370.9171242539333
1238,ISL,1970,2350.1632414541505
1239,ISL,1971,2304.474861096039
1240,ISL,1972,2265.1820916983183
1241,ISL,1973,2244.5087938144334
1242,ISL,1974,2215.130147042865
1243,ISL,1975,2185.715563754748
1244,ISL,1976,2153.035113402062
1245,ISL,1977,2103.0180162778083
1246,ISL,1978,2057.220737384699
1247,ISL,1979,2041.9204932175805
1248,ISL,1980,2029.938387411829
1249,ISL,1981,2022.3002441671192
1250,ISL,1982,2025.5552213781878
1251,ISL,1983,2025.5704671730875
1252,ISL,1984,2023.3870515463918
1253,ISL,1985,2022.3078670645684
1254,ISL,1986,2013.6079631036355
1255,ISL,1987,2011.3929669017907
1256,ISL,1988,2020.113561584373
1257,ISL,1989,2014.7034823657086
1258,ISL,1990,2002.7191985892568
1259,ISL,1991,2007.0
1260,ISL,1992,2007.0
1261,ISL,1993,2025.0
1262,ISL,1994,1991.0
1263,ISL,1995,1975.0
1264,ISL,1996,1996.0
1265,ISL,1997,2026.0
1266,ISL,1998,2003.0
1267,ISL,1999,1979.0
1268,ISL,2000,2040.0
1269,ISL,2001,2053.0
1270,ISL,2002,2012.0
1271,ISL,2003,1973.0
1272,ISL,2004,1979.0
1273,ISL,2005,1970.0
1274,ISL,2006,1958.0
1275,ISL,2007,1932.0
1276,ISL,2008,1934.0
1277,ISL,2009,1849.0
1278,ISL,2010,1834.0
1279,ISL,2011,1878.0
1280,ISL,2012,1853.0
1281,ISL,2013,1846.0
1282,ISL,2014,1864.0
1283,IND,1970,2191.1123079771846
1284,IND,1971,2186.4799347211388
1285,IND,1972,2200.377053939139
1286,IND,1973,2195.744680862469
1287,IND,1974,2209.091547386863
1288,IND,1975,2194.6510983853213
1289,IND,1976,2170.9597470575573
1290,IND,1977,2179.6742410109878
1291,IND,1978,2193.0107248913046
1292,IND,1979,2183.2130306947447
1293,IND,1980,2215.0386314641487
1294,IND,1981,2214.486072394769
1295,IND,1982,2174.6465928881767
1296,IND,1983,2134.8267242401407
1297,IND,1984,2171.2512443223677
1298,IND,1985,2198.4202468177928
1299,IND,1986,2211.723277494621
1300,IND,1987,2211.170718382436
1301,IND,1988,2206.0030901744713
1302,IND,1989,2210.065600777897
1303,IND,1990,2204.900279038061
1304,IND,1991,2208.96048228272
1305,IND,1992,2203.79746821807
1306,IND,1993,2208.4079235245426
1307,IND,1994,2060.8733648575617
1308,IND,1995,2097.7570044443773
1309,IND,1996,2162.303373620351
1310,IND,1997,2134.6406440986193
1311,IND,1998,2166.9138286479
1312,IND,1999,2166.9138287334963
1313,IND,2000,2194.5765586272123
1314,IND,2001,2189.966103370831
1315,IND,2002,2176.134738730325
1316,IND,2003,2171.5242835141817
1317,IND,2004,2189.966103463298
1318,IND,2005,2176.134738687075
1319,IND,2006,2162.303373667323
1320,IND,2007,2162.3033738241397
1321,IND,2008,2162.303373800347
1322,IND,2009,2162.303373791622
1323,IND,2010,2162.303373638068
1324,IND,2011,2162.303373569248
1325,IND,2012,2162.303373892581
1326,IND,2013,2162.3033736941093
1327,IND,2014,2162.3033736941093
1328,IDN,1970,1928.0876176050765
1329,IDN,1971,1928.0876199144586
1330,IDN,1972,1928.966819090105
1331,IDN,1973,1929.8460237082786
1332,IDN,1974,1930.725226244781
1333,IDN,1975,1931.6044271441174
1334,IDN,1976,1932.483630012677
1335,IDN,1977,1933.3628330160104
1336,IDN,1978,1934.2420356722519
1337,IDN,1979,1935.1212365991955
1338,IDN,1980,1936.0004385379414
1339,IDN,1981,1935.8936500606562
1340,IDN,1982,1935.78686437704
1341,IDN,1983,1935.6800758923541
1342,IDN,1984,1935.573288944036
1343,IDN,1985,1935.4665018432322
1344,IDN,1986,1933.5445748817936
1345,IDN,1987,1934.597463470879
1346,IDN,1988,1962.973597950408
1347,IDN,1989,2009.225689668598
1348,IDN,1990,1984.1016413903064
1349,IDN,1991,1989.248144513778
1350,IDN,1992,1950.5632881002527
1351,IDN,1993,1960.9015493246625
1352,IDN,1994,1965.5012816984604
1353,IDN,1995,1918.1100086006631
1354,IDN,1996,1949.6611938949275
1355,IDN,1997,1994.738196959712
1356,IDN,1998,1952.5733979951394
1357,IDN,1999,1972.2661786542126
1358,IDN,2000,2005.1260511591288
1359,IDN,2001,2030.304875867133
1360,IDN,2002,2013.478245470242
1361,IDN,2003,2004.2827185903416
1362,IDN,2004,2055.6343334239987
1363,IDN,2005,2046.805323509864
1364,IDN,2006,2051.4393438255693
1365,IDN,2007,2098.0233646445495
1366,IDN,2008,2089.050022549371
1367,IDN,2009,2097.2563842759346
1368,IDN,2010,2085.804969988892
1369,IDN,2011,2050.8012522139175
1370,IDN,2012,2027.4454784257125
1371,IDN,2013,2026.5000323755605
1372,IDN,2014,2026.5000323755605
1373,IRL,1950,2483.802570965722
1374,IRL,1951,2471.6514456558434
1375,IRL,1952,2459.559765427479
1376,IRL,1953,2447.527239466599
1377,IRL,1954,2435.553578381879
1378,IRL,1955,2423.6384941977376
1379,IRL,1956,2411.7817003474147
1380,IRL,1957,2399.9829116660744
1381,IRL,1958,2388.2418443839497
1382,IRL,1959,2376.558216119517
1383,IRL,1960,2364.9317458727037
1384,IRL,1961,2367.9646020774426
1385,IRL,1962,2371.0013477038424
1386,IRL,1963,2374.0419877398085
1387,IRL,1964,2377.086527179644
1388,IRL,1965,2380.1349710240547
1389,IRL,1966,2383.1873242801616
1390,IRL,1967,2386.243591961507
1391,IRL,1968,2389.3037790880608
1392,IRL,1969,2392.3678906862324
1393,IRL,1970,2395.4359317888793
1394,IRL,1971,2378.1857955722635
1395,IRL,1972,2357.6382079565306
1396,IRL,1973,2344.5631718003947
1397,IRL,1974,2307.532184985389
1398,IRL,1975,2297.0708058317705
1399,IRL,1976,2291.8454207248924
1400,IRL,1977,2261.3119273512007
1401,IRL,1978,2241.1115414036994
1402,IRL,1979,2218.863630062712
1403,IRL,1980,2178.3866666905137
1404,IRL,1981,2146.417108639056
1405,IRL,1982,2138.804712063089
1406,IRL,1983,2128.134047459453
1407,IRL,1984,2111.7830470948097
1408,IRL,1985,2189.6260488307844
1409,IRL,1986,2200.3400490697168
1410,IRL,1987,2176.1180485295426
1411,IRL,1988,2182.2340486659355
1412,IRL,1989,2195.537048962605
1413,IRL,1990,2186.5360487618746
1414,IRL,1991,2151.0360479701903
1415,IRL,1992,2104.2970469278653
1416,IRL,1993,2077.007046319272
1417,IRL,1994,2079.8100463817814
1418,IRL,1995,2087.9400465630883
1419,IRL,1996,2095.7290467367898
1420,IRL,1997,2040.054045495184
1421,IRL,1998,1953.1940435581207
1422,IRL,1999,1941.8828748344167
1423,IRL,2000,1932.7237881825686
1424,IRL,2001,1923.5293781239639
1425,IRL,2002,1904.276271339129
1426,IRL,2003,1886.7864348691305
1427,IRL,2004,1875.2559571863155
1428,IRL,2005,1883.193701268919
1429,IRL,2006,1878.8129566488067
1430,IRL,2007,1864.9322829648027
1431,IRL,2008,1843.8962075848306
1432,IRL,2009,1811.8029862915967
1433,IRL,2010,1801.2774003707382
1434,IRL,2011,1801.0868213449548
1435,IRL,2012,1805.5643187381015
1436,IRL,2013,1815.0475583187203
1437,IRL,2014,1821.2554456273047
1438,ISR,1981,1944.3396292907694
1439,ISR,1982,1920.3359796743218
1440,ISR,1983,1907.3339194457944
1441,ISR,1984,1910.3346257067053
1442,ISR,1985,1910.3346257067053
1443,ISR,1986,1905.3334486051872
1444,ISR,1987,1899.3320360833648
1445,ISR,1988,1857.3251491368708
1446,ISR,1989,1888.3304466954446
1447,ISR,1990,1883.3292695939256
1448,ISR,1991,1876.32862188722
1449,ISR,1992,1929.3370982216345
1450,ISR,1993,1931.3375690622422
1451,ISR,1994,1971.344985403549
1452,ISR,1995,1995.3486350199967
1453,ISR,1996,2008.770464416973
1454,ISR,1997,2010.670359208276
1455,ISR,1998,1986.0267555873127
1456,ISR,1999,1997.4630996309968
1457,ISR,2000,1998.3370902775207
1458,ISR,2001,1971.942788162564
1459,ISR,2002,1989.9092558983664
1460,ISR,2003,1977.8965876063007
1461,ISR,2004,1957.5129899968188
1462,ISR,2005,1948.1225634361533
1463,ISR,2006,1937.1108965609085
1464,ISR,2007,1950.0367142355453
1465,ISR,2008,1945.0505424063117
1466,ISR,2009,1946.1475731674168
1467,ISR,2010,1941.8798909698407
1468,ISR,2011,1933.149297057317
1469,ISR,2012,1905.5592033267676
1470,ISR,2013,1896.1474929397345
1471,ISR,2014,1880.2771218765408
1472,ITA,1950,2107.1048931875735
1473,ITA,1951,2113.5570929841056
1474,ITA,1952,2120.02905016545
1475,ITA,1953,2126.520825231012
1476,ITA,1954,2133.0324788654552
1477,ITA,1955,2139.564071939263
1478,ITA,1956,2146.1156655093155
1479,ITA,1957,2152.687320819453
1480,ITA,1958,2159.279099301053
1481,ITA,1959,2165.8910625736034
1482,ITA,1960,2172.523272445275
1483,ITA,1961,2155.7813478765947
1484,ITA,1962,2106.5201335918687
1485,ITA,1963,2091.7282316303626
1486,ITA,1964,2085.5745615142096
1487,ITA,1965,2027.776647954795
1488,ITA,1966,2046.4785493042416
1489,ITA,1967,2071.006628458581
1490,ITA,1968,2064.543383543637
1491,ITA,1969,2063.420552762172
1492,ITA,1970,2042.0827862448873
1493,ITA,1971,1989.6077917377092
1494,ITA,1972,1970.8397937022503
1495,ITA,1973,1954.5457954078256
1496,ITA,1974,1923.9607986093115
1497,ITA,1975,1908.5118002264358
1498,ITA,1976,1906.3868004488706
1499,ITA,1977,1871.4968041009827
1500,ITA,1978,1861.5218051451159
1501,ITA,1979,1854.9788058300048
1502,ITA,1980,1856.0348057194683
1503,ITA,1981,1862.3118050624228
1504,ITA,1982,1873.7178038684995
1505,ITA,1983,1872.9898039447028
1506,ITA,1984,1862.6248050296601
1507,ITA,1985,1859.1258053959173
1508,ITA,1986,1867.560804512984
1509,ITA,1987,1886.6868025109686
1510,ITA,1988,1890.3518021273348
1511,ITA,1989,1874.4878037879
1512,ITA,1990,1863.7768049090741
1513,ITA,1991,1856.8278056364609
1514,ITA,1992,1859.9718053073623
1515,ITA,1993,1859.8348053217028
1516,ITA,1994,1853.7558059580224
1517,ITA,1995,1856.0868057140246
1518,ITA,1996,1866.1271899184367
1519,ITA,1997,1860.113096799284
1520,ITA,1998,1873.7857040525776
1521,ITA,1999,1870.3572029582392
1522,ITA,2000,1850.806166463232
1523,ITA,2001,1837.76056200023
1524,ITA,2002,1826.5937219806092
1525,ITA,2003,1815.7973647591245
1526,ITA,2004,1815.3416021605121
1527,ITA,2005,1812.055115442854
1528,ITA,2006,1812.5823133390438
1529,ITA,2007,1818.1525920244794
1530,ITA,2008,1807.0318984425546
1531,ITA,2009,1775.6611502276785
1532,ITA,2010,1777.2736486350072
1533,ITA,2011,1773.2564093274884
1534,ITA,2012,1734.1747157255459
1535,ITA,2013,1732.9079375781093
1536,ITA,2014,1733.9158368661474
1537,JAM,1986,1864.8246322048867
1538,JAM,1987,1893.6748517606359
1539,JAM,1988,1914.9968963402591
1540,JAM,1989,1972.9107809054406
1541,JAM,1990,1938.222785563002
1542,JAM,1991,1947.9749154873255
1543,JAM,1992,1963.452504131622
1544,JAM,1993,1951.1326484494296
1545,JAM,1994,1958.8782166560031
1546,JAM,1995,1948.5249909523184
1547,JAM,1996,1969.2647120222025
1548,JAM,1997,1963.9473525315384
1549,JAM,1998,1999.2107457890293
1550,JAM,1999,1983.4502748439056
1551,JAM,2000,1963.4492683063088
1552,JAM,2001,1970.6368796110398
1553,JAM,2002,1928.6277879402685
1554,JAM,2003,1945.1114656457987
1555,JAM,2004,1931.1036330644126
1556,JAM,2005,1928.2658532552111
1557,JAM,2006,1934.114954502669
1558,JAM,2007,1938.9176639803168
1559,JAM,2008,1951.212908264799
1560,JAM,2009,1889.2409702024868
1561,JAM,2010,1886.406078980202
1562,JAM,2011,1898.3067462355848
1563,JAM,2012,1880.753951458576
1564,JAM,2013,1867.8849102873348
1565,JAM,2014,1867.8849102873348
1566,JPN,1950,2130.910142587793
1567,JPN,1951,2112.6247082863893
1568,JPN,1952,2094.4961821065003
1569,JPN,1953,2076.523217612587
1570,JPN,1954,2108.3791982728385
1571,JPN,1955,2135.2158249472313
1572,JPN,1956,2188.163314259202
1573,JPN,1957,2212.3814615082715
1574,JPN,1958,2238.7259191563326
1575,JPN,1959,2262.969095941759
1576,JPN,1960,2280.447696453603
1577,JPN,1961,2282.982039772572
1578,JPN,1962,2259.2490498586953
1579,JPN,1963,2252.561217382701
1580,JPN,1964,2260.1191904296697
1581,JPN,1965,2240.801262715317
1582,JPN,1966,2249.0136783750163
1583,JPN,1967,2263.311727573191
1584,JPN,1968,2267.267185746819
1585,JPN,1969,2253.279242404581
1586,JPN,1970,2243.0
1587,JPN,1971,2239.0
1588,JPN,1972,2228.0
1589,JPN,1973,2201.0
1590,JPN,1974,2137.0
1591,JPN,1975,2112.0
1592,JPN,1976,2128.0
1593,JPN,1977,2129.0
1594,JPN,1978,2123.0
1595,JPN,1979,2126.0
1596,JPN,1980,2121.0
1597,JPN,1981,2106.0
1598,JPN,1982,2104.0
1599,JPN,1983,2095.0
1600,JPN,1984,2108.0
1601,JPN,1985,2093.0
1602,JPN,1986,2097.0
1603,JPN,1987,2096.0
1604,JPN,1988,2092.0
1605,JPN,1989,2070.0
1606,JPN,1990,2031.0
1607,JPN,1991,1998.0
1608,JPN,1992,1965.0
1609,JPN,1993,1905.0
1610,JPN,1994,1898.0
1611,JPN,1995,1884.0
1612,JPN,1996,1892.0
1613,JPN,1997,1865.0
1614,JPN,1998,1842.0
1615,JPN,1999,1810.0
1616,JPN,2000,1821.0
1617,JPN,2001,1809.0
1618,JPN,2002,1798.0
1619,JPN,2003,1799.0
1620,JPN,2004,1787.0
1621,JPN,2005,1775.0
1622,JPN,2006,1784.0
1623,JPN,2007,1785.0
1624,JPN,2008,1771.0
1625,JPN,2009,1714.0
1626,JPN,2010,1733.0
1627,JPN,2011,1728.0
1628,JPN,2012,1745.0
1629,JPN,2013,1734.0
1630,JPN,2014,1729.0
1631,LVA,1990,2072.7451634376707
1632,LVA,1991,2065.2602428707605
1633,LVA,1992,2037.8558926692679
1634,LVA,1993,2036.911940504635
1635,LVA,1994,2065.259832528706
1636,LVA,1995,2052.882340677032
1637,LVA,1996,2050.133495876602
1638,LVA,1997,2106.371571823342
1639,LVA,1998,2096.1464671057524
1640,LVA,1999,2106.371571823342
1641,LVA,2000,2209.389501853051
1642,LVA,2001,2200.924400608573
1643,LVA,2002,2157.1478087121404
1644,LVA,2003,2143.4461310773786
1645,LVA,2004,2108.3608339096927
1646,LVA,2005,2143.8250887689087
1647,LVA,2006,1906.8286257866241
1648,LVA,2007,1878.2091403761035
1649,LVA,2008,2002.249139867497
1650,LVA,2009,1952.2241402204224
1651,LVA,2010,1935.1353273820112
1652,LVA,2011,1951.8978767139288
1653,LVA,2012,1934.283872304664
1654,LVA,2013,1927.7460810461048
1655,LVA,2014,1938.4757537387493
1656,LTU,1990,1746.0883604989194
1657,LTU,1991,1739.7830351209238
1658,LTU,1992,1716.6975069248276
1659,LTU,1993,1715.9023180532733
1660,LTU,1994,1739.7826894472257
1661,LTU,1995,1729.3558435253979
1662,LTU,1996,1727.0402062750916
1663,LTU,1997,1732.69395478538
1664,LTU,1998,1779.593816916488
1665,LTU,1999,1726.0138625649163
1666,LTU,2000,1846.227460173386
1667,LTU,2001,1831.219399846953
1668,LTU,2002,1802.1711073507897
1669,LTU,2003,1785.8863303196301
1670,LTU,2004,1878.5561307708676
1671,LTU,2005,1878.9719297257727
1672,LTU,2006,1874.210243881773
1673,LTU,2007,1903.7567294518176
1674,LTU,2008,1933.5715137193304
1675,LTU,2009,1862.9436920342418
1676,LTU,2010,1884.2865965655253
1677,LTU,2011,1858.8728346770972
1678,LTU,2012,1857.2939054043447
1679,LTU,2013,1841.2473198182504
1680,LTU,2014,1833.5298715292802
1681,LUX,1950,2140.9299399600245
1682,LUX,1951,2130.481750607486
1683,LUX,1952,2120.0845506211604
1684,LUX,1953,2109.738091162195
1685,LUX,1954,2099.442124606121
1686,LUX,1955,2089.19640453693
1687,LUX,1956,2079.000685741175
1688,LUX,1957,2068.854724202103
1689,LUX,1958,2058.7582770938147
1690,LUX,1959,2048.711102775451
1691,LUX,1960,2038.712960785412
1692,LUX,1961,2026.6195933916147
1693,LUX,1962,2014.5979622047946
1694,LUX,1963,2002.6476416955493
1695,LUX,1964,1990.7682088586603
1696,LUX,1965,1978.9592431981168
1697,LUX,1966,1967.2203267122347
1698,LUX,1967,1955.5510438788574
1699,LUX,1968,1943.9509816406505
1700,LUX,1969,1932.4197293904776
1701,LUX,1970,1920.9568789568696
1702,LUX,1971,1917.3035025114414
1703,LUX,1972,1895.882850874141
1704,LUX,1973,1865.4314235841157
1705,LUX,1974,1840.9762269428034
1706,LUX,1975,1812.22422055306
1707,LUX,1976,1829.3622558236132
1708,LUX,1977,1803.2369712708326
1709,LUX,1978,1784.919939095072
1710,LUX,1979,1767.6342926550067
1711,LUX,1980,1750.766877861893
1712,LUX,1981,1725.5310452279682
1713,LUX,1982,1707.1723791326017
1714,LUX,1983,1701.313351173499
1715,LUX,1984,1687.1179174023034
1716,LUX,1985,1701.3575798323443
1717,LUX,1986,1693.7404219200848
1718,LUX,1987,1690.8842334177589
1719,LUX,1988,1711.8181490788186
1720,LUX,1989,1700.4032236603696
1721,LUX,1990,1700.4061722376255
1722,LUX,1991,1682.3235307834643
1723,LUX,1992,1660.4391903867715
1724,LUX,1993,1667.0941292543728
1725,LUX,1994,1645.2088059985947
1726,LUX,1995,1657.2134468683155
1727,LUX,1996,1630.546514161809
1728,LUX,1997,1618.1654382623597
1729,LUX,1998,1612.4510955395367
1730,LUX,1999,1609.5919584599546
1731,LUX,2000,1602.9242424242425
1732,LUX,2001,1586.1125044786813
1733,LUX,2002,1580.5988857938721
1734,LUX,2003,1579.28547008547
1735,LUX,2004,1578.309953239813
1736,LUX,2005,1554.746423927178
1737,LUX,2006,1556.1584220413274
1738,LUX,2007,1569.8620689655172
1739,LUX,2008,1570.2489982827703
1740,LUX,2009,1519.4022662889518
1741,LUX,2010,1521.082359488036
1742,LUX,2011,1519.2945945945944
1743,LUX,2012,1513.221635883905
1744,LUX,2013,1502.914507772021
1745,LUX,2014,1501.7105263157896
1746,MYS,1970,2217.2286826347304
1747,MYS,1971,2217.228699163542
1748,MYS,1972,2217.228702417338
1749,MYS,1973,2217.228701472557
1750,MYS,1974,2217.2286819705955
1751,MYS,1975,2217.22868159204
1752,MYS,1976,2217.228702010969
1753,MYS,1977,2217.228686327078
1754,MYS,1978,2217.2286878027303
1755,MYS,1979,2217.2287021276597
1756,MYS,1980,2217.228686659773
1757,MYS,1981,2217.2286836558733
1758,MYS,1982,2200.1921127833875
1759,MYS,1983,2194.676085761408
1760,MYS,1984,2185.3849318267553
1761,MYS,1985,2183.534439452365
1762,MYS,1986,2184.6504574573355
1763,MYS,1987,2177.2983338625313
1764,MYS,1988,2199.8409179497176
1765,MYS,1989,2208.8379570952447
1766,MYS,1990,2245.0169783096485
1767,MYS,1991,2275.8359030515408
1768,MYS,1992,2283.301654416981
1769,MYS,1993,2284.710038735542
1770,MYS,1994,2280.061039642951
1771,MYS,1995,2312.055382603009
1772,MYS,1996,2337.616348981463
1773,MYS,1997,2345.087907856043
1774,MYS,1998,2344.38458765524
1775,MYS,1999,2337.991525040168
1776,MYS,2000,2340.3397056919684
1777,MYS,2001,2346.4263416287786
1778,MYS,2002,2352.4896786699082
1779,MYS,2003,2347.592059894569
1780,MYS,2004,2345.959527030412
1781,MYS,2005,2344.3269854858945
1782,MYS,2006,2345.9595246900362
1783,MYS,2007,2337.7968229566995
1784,MYS,2008,2323.1039720064537
1785,MYS,2009,2316.573811861654
1786,MYS,2010,2300.248413798899
1787,MYS,2011,2287.188092214516
1788,MYS,2012,2274.1277744592553
1789,MYS,2013,2267.5976154428463
1790,MYS,2014,2267.5976154428463
1791,MLT,1954,2542.346590796984
1792,MLT,1955,2539.806672420072
1793,MLT,1956,2537.269291535641
1794,MLT,1957,2534.734445608625
1795,MLT,1958,2532.202132106485
1796,MLT,1959,2529.6723484992167
1797,MLT,1960,2527.14509225934
1798,MLT,1961,2535.274418293642
1799,MLT,1962,2543.429894762273
1800,MLT,1963,2551.611605786007
1801,MLT,1964,2559.819635756221
1802,MLT,1965,2568.0540693357616
1803,MLT,1966,2576.314991459819
1804,MLT,1967,2584.6024873368024
1805,MLT,1968,2592.9166424492205
1806,MLT,1969,2601.257542554562
1807,MLT,1970,2609.625273686179
1808,MLT,1971,2604.304367181229
1809,MLT,1972,2598.526902582878
1810,MLT,1973,2603.6150032611663
1811,MLT,1974,2596.391555806098
1812,MLT,1975,2590.1950407197546
1813,MLT,1976,2568.4742570921085
1814,MLT,1977,2584.592180491401
1815,MLT,1978,2550.6891853007683
1816,MLT,1979,2494.519606155535
