,Code,Year,Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent) (%)
3083,LBY,1995,3.98477832135
3084,LBY,1996,3.9909343293800004
3085,LBY,1997,4.00017658132
3086,LBY,1998,4.00431324899
3087,LBY,1999,4.01712024576
3088,LBY,2000,4.0287322884700005
3089,LBY,2001,4.028584176000002
3090,LBY,2002,4.041357322380001
3091,LBY,2003,4.04652742337
3092,LBY,2004,4.0525088918000005
3093,LBY,2005,4.06782496877
3094,LBY,2006,4.0687773135
3095,LBY,2007,4.06639976676
3096,LBY,2008,4.0674938250900015
3097,LBY,2009,4.066764812830002
3098,LBY,2010,4.0716253247799985
3099,LBY,2011,4.0754504684700015
3100,LBY,2012,4.08092651201
3101,LBY,2013,4.09551623804
3102,LBY,2014,4.10415183159
3103,LBY,2015,4.1115904902199985
3104,LBY,2016,4.12270483865
3105,LTU,1990,4.657795586530001
3106,LTU,1991,4.683023131780001
3107,LTU,1992,4.7005275300600005
3108,LTU,1993,4.72766304028
3109,LTU,1994,4.754597191559999
3110,LTU,1995,4.77941028014
3111,LTU,1996,4.79355689939
3112,LTU,1997,4.807580242259999
3113,LTU,1998,4.82088211759
3114,LTU,1999,4.832270343209999
3115,LTU,2000,4.84662830561
3116,LTU,2001,4.818290092840001
3117,LTU,2002,4.785861622990001
3118,LTU,2003,4.7647915592
3119,LTU,2004,4.734437139
3120,LTU,2005,4.706055836580001
3121,LTU,2006,4.687813208550001
3122,LTU,2007,4.6649506731
3123,LTU,2008,4.65131747979
3124,LTU,2009,4.633514341960001
3125,LTU,2010,4.6122006013400005
3126,LTU,2011,4.59493258095
3127,LTU,2012,4.58972036733
3128,LTU,2013,4.5723605778500005
3129,LTU,2014,4.5564827920000015
3130,LTU,2015,4.54827845625
3131,LTU,2016,4.53169385564
3132,,1990,4.26507675719
3133,,1991,4.26281865036
3134,,1992,4.26403845327
3135,,1993,4.26427616307
3136,,1994,4.26353275187
3137,,1995,4.26607424074
3138,,1996,4.263824420390001
3139,,1997,4.26183753496
3140,,1998,4.26228964718
3141,,1999,4.26246867987
3142,,2000,4.26573572003
3143,,2001,4.2627174882
3144,,2002,4.26290874172
3145,,2003,4.26290141215
3146,,2004,4.26382593724
3147,,2005,4.264900975280001
3148,,2006,4.24451115976
3149,,2007,4.22399377424
3150,,2008,4.20526964677
3151,,2009,4.18655301985
3152,,2010,4.17066453827
3153,,2011,4.16711311649
3154,,2012,4.1694305302800005
3155,,2013,4.1684105674700005
3156,,2014,4.16836320071
3157,,2015,4.1677864899
3158,,2016,4.16934846884
3159,,1990,4.12034705706
3160,,1991,4.12390218357
3161,,1992,4.1280170065199995
3162,,1993,4.13364026365
3163,,1994,4.1397244310399985
3164,,1995,4.14566752747
3165,,1996,4.15803057332
3166,,1997,4.17055124991
3167,,1998,4.18473976375
3168,,1999,4.19916539637
3169,,2000,4.21794343308
3170,,2001,4.21776696553
3171,,2002,4.22168009645
3172,,2003,4.223615517100002
3173,,2004,4.226074759059999
3174,,2005,4.22957809392
3175,,2006,4.188849776650001
3176,,2007,4.148729437809998
3177,,2008,4.11092566607
3178,,2009,4.075252835990001
3179,,2010,4.04187087932
3180,,2011,4.029428117859998
3181,,2012,4.01939968858
3182,,2013,4.008920369349998
3183,,2014,3.99993426526
3184,,2015,3.98985931461
3185,,2016,3.98320974241
3186,LUX,1990,4.28816737445
3187,LUX,1991,4.27569816626
3188,LUX,1992,4.26033356868
3189,LUX,1993,4.2569134265000015
3190,LUX,1994,4.245147526519999
3191,LUX,1995,4.24234605441
3192,LUX,1996,4.20857415774
3193,LUX,1997,4.1751616496600015
3194,LUX,1998,4.1382827958999995
3195,LUX,1999,4.0977397385500005
3196,LUX,2000,4.06817978706
3197,LUX,2001,4.042562072130001
3198,LUX,2002,4.01175464855
3199,LUX,2003,3.9857455858800006
3200,LUX,2004,3.95033570329
3201,LUX,2005,3.9244204587
3202,LUX,2006,3.9060670697
3203,LUX,2007,3.88862393206
3204,LUX,2008,3.86647517379
3205,LUX,2009,3.8531130500099997
3206,LUX,2010,3.8311151062
3207,LUX,2011,3.8272502301999998
3208,LUX,2012,3.82294831472
3209,LUX,2013,3.82139689661
3210,LUX,2014,3.82046299677
3211,LUX,2015,3.81804955788
3212,LUX,2016,3.8173066305
3213,MKD,1990,2.6917182112700004
3214,MKD,1991,2.6896913871900003
3215,MKD,1992,2.68978998884
3216,MKD,1993,2.6939877872299998
3217,MKD,1994,2.6930925293799994
3218,MKD,1995,2.69338793999
3219,MKD,1996,2.6899109709599998
3220,MKD,1997,2.68682453556
3221,MKD,1998,2.6787363585099997
3222,MKD,1999,2.67226773425
3223,MKD,2000,2.66758123193
3224,MKD,2001,2.6591291095700003
3225,MKD,2002,2.6550181326
3226,MKD,2003,2.64898901041
3227,MKD,2004,2.64132169843
3228,MKD,2005,2.6329138322200003
3229,MKD,2006,2.62675432419
3230,MKD,2007,2.62352044746
3231,MKD,2008,2.61431702168
3232,MKD,2009,2.6049838923599995
3233,MKD,2010,2.60106686791
3234,MKD,2011,2.60165000775
3235,MKD,2012,2.60009429534
3236,MKD,2013,2.5987404513500003
3237,MKD,2014,2.59855613254
3238,MKD,2015,2.60015312568
3239,MKD,2016,2.6002330745099997
3240,MDG,1990,4.3032038737199985
3241,MDG,1991,4.3037411826000005
3242,MDG,1992,4.30016979896
3243,MDG,1993,4.2977666986299985
3244,MDG,1994,4.29122173407
3245,MDG,1995,4.2948653716999985
3246,MDG,1996,4.289520985219999
3247,MDG,1997,4.2743032483
3248,MDG,1998,4.26861124776
3249,MDG,1999,4.2552505721300005
3250,MDG,2000,4.252016458380001
3251,MDG,2001,4.242620200819999
3252,MDG,2002,4.23910876805
3253,MDG,2003,4.239099598469999
3254,MDG,2004,4.226058231690001
3255,MDG,2005,4.22879499128
3256,MDG,2006,4.2261516915
3257,MDG,2007,4.2227648508
3258,MDG,2008,4.22277076314
3259,MDG,2009,4.21923411908
3260,MDG,2010,4.21618188566
3261,MDG,2011,4.21665547457
3262,MDG,2012,4.22042426673
3263,MDG,2013,4.22295655986
3264,MDG,2014,4.2215163756999985
3265,MDG,2015,4.22808812716
3266,MDG,2016,4.22844759231
3267,MWI,1990,4.01362681275
3268,MWI,1991,4.01816454662
3269,MWI,1992,4.022422129740001
3270,MWI,1993,4.02873552859
3271,MWI,1994,4.03416391376
3272,MWI,1995,4.04134425571
3273,MWI,1996,4.00468903738
3274,MWI,1997,3.9780492099300004
3275,MWI,1998,3.95470166567
3276,MWI,1999,3.92890156273
3277,MWI,2000,3.90013900538
3278,MWI,2001,3.89248829674
3279,MWI,2002,3.88393152496
3280,MWI,2003,3.8795428570699997
3281,MWI,2004,3.87378571447
3282,MWI,2005,3.8668887972800006
3283,MWI,2006,3.8527862726
3284,MWI,2007,3.84044263349
3285,MWI,2008,3.82774439576
3286,MWI,2009,3.80964423868
3287,MWI,2010,3.7977878253
3288,MWI,2011,3.80491158367
3289,MWI,2012,3.82947989666
3290,MWI,2013,3.83967572894
3291,MWI,2014,3.85404010549
3292,MWI,2015,3.8643996666800002
3293,MWI,2016,3.883636584370001
3294,MYS,1990,3.55088181247
3295,MYS,1991,3.55024282953
3296,MYS,1992,3.55418874182
3297,MYS,1993,3.5549534698400005
3298,MYS,1994,3.55236368698
3299,MYS,1995,3.55292301926
3300,MYS,1996,3.5352973051300003
3301,MYS,1997,3.5185006620999997
3302,MYS,1998,3.50609035917
3303,MYS,1999,3.48891651084
3304,MYS,2000,3.47615058164
3305,MYS,2001,3.50699632732
3306,MYS,2002,3.5334672278400006
3307,MYS,2003,3.5671628229800003
3308,MYS,2004,3.59919790876
3309,MYS,2005,3.63459793346
3310,MYS,2006,3.6315928101
3311,MYS,2007,3.62490416328
3312,MYS,2008,3.61555382333
3313,MYS,2009,3.61871552253
3314,MYS,2010,3.61402582858
3315,MYS,2011,3.6319036352499996
3316,MYS,2012,3.6602837884800006
3317,MYS,2013,3.68235788839
3318,MYS,2014,3.6996328939699996
3319,MYS,2015,3.73078880583
3320,MYS,2016,3.75462990043
3321,MDV,1990,3.6676129665199997
3322,MDV,1991,3.68639354652
3323,MDV,1992,3.7127737525699995
3324,MDV,1993,3.7303522889300003
3325,MDV,1994,3.75202449692
3326,MDV,1995,3.7735388246399997
3327,MDV,1996,3.76047696877
3328,MDV,1997,3.74546540734
3329,MDV,1998,3.73358749926
3330,MDV,1999,3.7148456597300004
3331,MDV,2000,3.70808030404
3332,MDV,2001,3.6857658274699996
3333,MDV,2002,3.66702935901
3334,MDV,2003,3.65240867006
3335,MDV,2004,3.62718814809
3336,MDV,2005,3.61060819569
3337,MDV,2006,3.5957235203400004
3338,MDV,2007,3.5739653595300003
3339,MDV,2008,3.5586954667
3340,MDV,2009,3.5469035805099995
3341,MDV,2010,3.52780611681
3342,MDV,2011,3.51122941868
3343,MDV,2012,3.5036675504000003
3344,MDV,2013,3.4968796873000003
3345,MDV,2014,3.4882348020599996
3346,MDV,2015,3.4735103967800005
3347,MDV,2016,3.4630243210500002
3348,MLI,1990,3.5460584386500003
3349,MLI,1991,3.53773274509
3350,MLI,1992,3.54551482116
3351,MLI,1993,3.5431297295199995
3352,MLI,1994,3.54682928254
3353,MLI,1995,3.54689032948
3354,MLI,1996,3.52403742257
3355,MLI,1997,3.50283155566
3356,MLI,1998,3.4859526674200003
3357,MLI,1999,3.46875022749
3358,MLI,2000,3.4485981988
3359,MLI,2001,3.44097952094
3360,MLI,2002,3.4329701011299996
3361,MLI,2003,3.42275970405
3362,MLI,2004,3.4188425725700005
3363,MLI,2005,3.4107136395
3364,MLI,2006,3.40986599683
3365,MLI,2007,3.4055913858999998
3366,MLI,2008,3.4108227208599997
3367,MLI,2009,3.40566787042
3368,MLI,2010,3.40917405344
3369,MLI,2011,3.42143314368
3370,MLI,2012,3.43705437732
3371,MLI,2013,3.44597914736
3372,MLI,2014,3.46372161694
3373,MLI,2015,3.47479174435
3374,MLI,2016,3.4881425862500004
3375,MLT,1990,3.71360397602
3376,MLT,1991,3.6993553128900003
3377,MLT,1992,3.68808057698
3378,MLT,1993,3.68037962271
3379,MLT,1994,3.6657281771099997
3380,MLT,1995,3.65294940725
3381,MLT,1996,3.64642388558
3382,MLT,1997,3.64617252713
3383,MLT,1998,3.64169553418
3384,MLT,1999,3.6388526658599996
3385,MLT,2000,3.64042347134
3386,MLT,2001,3.63680374959
3387,MLT,2002,3.63056282176
3388,MLT,2003,3.62667816441
3389,MLT,2004,3.6265182974
3390,MLT,2005,3.61797406281
3391,MLT,2006,3.59920573385
3392,MLT,2007,3.58145570922
3393,MLT,2008,3.5678275747900003
3394,MLT,2009,3.54849370792
3395,MLT,2010,3.5353601857999997
3396,MLT,2011,3.5451437343900003
3397,MLT,2012,3.55233283672
3398,MLT,2013,3.5644976953400005
3399,MLT,2014,3.57104021269
3400,MLT,2015,3.58253187506
3401,MLT,2016,3.59229776192
3402,MHL,1990,3.3847713216799997
3403,MHL,1991,3.39105642767
3404,MHL,1992,3.39983204282
3405,MHL,1993,3.40923011685
3406,MHL,1994,3.4184418322099996
3407,MHL,1995,3.4252635211299998
3408,MHL,1996,3.42651690722
3409,MHL,1997,3.42731433321
3410,MHL,1998,3.42533106028
3411,MHL,1999,3.42837695713
3412,MHL,2000,3.42805532555
3413,MHL,2001,3.4273636265900005
3414,MHL,2002,3.42320622282
3415,MHL,2003,3.4191612033600003
3416,MHL,2004,3.41662523934
3417,MHL,2005,3.4183916571900004
3418,MHL,2006,3.41878927229
3419,MHL,2007,3.4171285787800003
3420,MHL,2008,3.42093330066
3421,MHL,2009,3.41843829214
3422,MHL,2010,3.41867796551
3423,MHL,2011,3.4138841370899997
3424,MHL,2012,3.4084562928899995
3425,MHL,2013,3.4092318615400004
3426,MHL,2014,3.40586619446
3427,MHL,2015,3.40206698006
3428,MHL,2016,3.3977059958000004
3429,MRT,1990,3.6363266383199995
3430,MRT,1991,3.62787969751
3431,MRT,1992,3.62731539568
3432,MRT,1993,3.6227392810900003
3433,MRT,1994,3.61865294867
3434,MRT,1995,3.61651824109
3435,MRT,1996,3.5991618409099995
3436,MRT,1997,3.57872094035
3437,MRT,1998,3.56495532255
3438,MRT,1999,3.54164625014
3439,MRT,2000,3.5263519657600004
3440,MRT,2001,3.5194268727800004
3441,MRT,2002,3.51116670166
3442,MRT,2003,3.50482611751
3443,MRT,2004,3.4951993573
3444,MRT,2005,3.4923756798400003
3445,MRT,2006,3.48994154851
3446,MRT,2007,3.4876745265599998
3447,MRT,2008,3.4810847660900004
3448,MRT,2009,3.48308099192
3449,MRT,2010,3.47677764232
3450,MRT,2011,3.4856766771199994
3451,MRT,2012,3.5006462060300003
3452,MRT,2013,3.51390962757
3453,MRT,2014,3.5257241139700004
3454,MRT,2015,3.5359457227699993
3455,MRT,2016,3.54854170709
3456,MUS,1990,3.96195341469
3457,MUS,1991,3.9645456450800003
3458,MUS,1992,3.96366102978
3459,MUS,1993,3.9717217068400004
3460,MUS,1994,3.97465746458
3461,MUS,1995,3.97714861125
3462,MUS,1996,3.98281584651
3463,MUS,1997,3.98999204341
3464,MUS,1998,3.99590992768
3465,MUS,1999,4.0037708406200005
3466,MUS,2000,4.0151191955100005
3467,MUS,2001,3.99897886984
3468,MUS,2002,3.981644125280001
3469,MUS,2003,3.96262059553
3470,MUS,2004,3.94676356063
3471,MUS,2005,3.9327847532699995
3472,MUS,2006,3.91529220574
3473,MUS,2007,3.89609267657
3474,MUS,2008,3.8773767704699997
3475,MUS,2009,3.8629136986400003
3476,MUS,2010,3.84690862919
3477,MUS,2011,3.83139538427
3478,MUS,2012,3.81471776172
3479,MUS,2013,3.8030371270199996
3480,MUS,2014,3.7825831517300004
3481,MUS,2015,3.76678762741
3482,MUS,2016,3.7595752828300006
3483,MEX,1990,2.91973292767
3484,MEX,1991,2.934847065
3485,MEX,1992,2.95067595192
3486,MEX,1993,2.9668894162700004
3487,MEX,1994,2.9829493907
3488,MEX,1995,2.99972298598
3489,MEX,1996,3.00733073214
3490,MEX,1997,3.01664565256
3491,MEX,1998,3.0258598515099995
3492,MEX,1999,3.03449170227
3493,MEX,2000,3.04573846773
3494,MEX,2001,3.05139550197
3495,MEX,2002,3.0572037437299997
3496,MEX,2003,3.0630856278099996
3497,MEX,2004,3.06988813827
3498,MEX,2005,3.07663782274
3499,MEX,2006,3.06837884519
3500,MEX,2007,3.0593335370499997
3501,MEX,2008,3.0510935211300003
3502,MEX,2009,3.0419725207400004
3503,MEX,2010,3.03500073333
3504,MEX,2011,3.03501535206
3505,MEX,2012,3.0353341591400005
3506,MEX,2013,3.0373401525099997
3507,MEX,2014,3.03954918083
3508,MEX,2015,3.04064426027
3509,MEX,2016,3.0450188139
3510,FSM,1990,3.448497447
3511,FSM,1991,3.4514112357699998
3512,FSM,1992,3.45939863585
3513,FSM,1993,3.46583861483
3514,FSM,1994,3.47275650822
3515,FSM,1995,3.4781479082699995
3516,FSM,1996,3.4746299897900004
3517,FSM,1997,3.46904045927
3518,FSM,1998,3.4651900770500004
3519,FSM,1999,3.46758488118
3520,FSM,2000,3.46580502884
3521,FSM,2001,3.45860845334
3522,FSM,2002,3.45773813055
3523,FSM,2003,3.4472582027599996
3524,FSM,2004,3.4494313503000003
3525,FSM,2005,3.4463764316
3526,FSM,2006,3.4479865028200005
3527,FSM,2007,3.44037587506
3528,FSM,2008,3.44406079899
3529,FSM,2009,3.44960701148
3530,FSM,2010,3.4498966721000004
3531,FSM,2011,3.4457492387800004
3532,FSM,2012,3.43601354904
3533,FSM,2013,3.43346188689
3534,FSM,2014,3.4316152312
3535,FSM,2015,3.42595066466
3536,FSM,2016,3.42030435859
3537,,1990,3.6833268449800003
3538,,1991,3.68823445509
3539,,1992,3.6928913615699996
3540,,1993,3.69512272509
3541,,1994,3.69580262586
3542,,1995,3.6975588196
3543,,1996,3.69425815312
3544,,1997,3.69412850761
3545,,1998,3.6938822805
3546,,1999,3.69426729718
3547,,2000,3.6970288712
3548,,2001,3.69108963336
3549,,2002,3.68575642242
3550,,2003,3.68120754978
3551,,2004,3.67674087208
3552,,2005,3.67327588393
3553,,2006,3.66082008792
3554,,2007,3.6478279984599995
3555,,2008,3.6373024714099995
3556,,2009,3.62594129275
3557,,2010,3.61689943768
3558,,2011,3.6014670428400004
3559,,2012,3.5861590327699995
3560,,2013,3.5722809677199994
3561,,2014,3.55874555203
3562,,2015,3.54585206495
3563,,2016,3.53364353324
3564,MDA,1990,4.15905776102
3565,MDA,1991,4.142935529780001
3566,MDA,1992,4.12968993304
3567,MDA,1993,4.1099988199599995
3568,MDA,1994,4.095372827019999
3569,MDA,1995,4.07790349015
3570,MDA,1996,4.06288796102
3571,MDA,1997,4.04176383991
3572,MDA,1998,4.02367224084
3573,MDA,1999,4.006318455990002
3574,MDA,2000,3.9903385367000004
3575,MDA,2001,3.9705540866400004
3576,MDA,2002,3.94676647111
3577,MDA,2003,3.92768627652
3578,MDA,2004,3.9085825952
3579,MDA,2005,3.88720006214
3580,MDA,2006,3.87236460328
3581,MDA,2007,3.85927006701
3582,MDA,2008,3.83766356465
3583,MDA,2009,3.82478375988
3584,MDA,2010,3.8143066548
3585,MDA,2011,3.81204871379
3586,MDA,2012,3.8039823527
3587,MDA,2013,3.80479566481
3588,MDA,2014,3.8093206508199997
3589,MDA,2015,3.80391349611
3590,MDA,2016,3.80321825095
3591,MNG,1990,3.6679688712
3592,MNG,1991,3.69221904314
3593,MNG,1992,3.71886244814
3594,MNG,1993,3.7488037566300005
3595,MNG,1994,3.77347609062
3596,MNG,1995,3.80452909716
3597,MNG,1996,3.8124468431
3598,MNG,1997,3.82596244156
3599,MNG,1998,3.8397048247900005
3600,MNG,1999,3.85416006927
3601,MNG,2000,3.8663212572300005
3602,MNG,2001,3.8744216536400002
3603,MNG,2002,3.8814063708199997
3604,MNG,2003,3.89060310607
3605,MNG,2004,3.89791548387
3606,MNG,2005,3.90596537692
3607,MNG,2006,3.91222563167
3608,MNG,2007,3.91270181513
3609,MNG,2008,3.92062026991
3610,MNG,2009,3.92450851905
3611,MNG,2010,3.931649873790001
3612,MNG,2011,3.9218206777099995
3613,MNG,2012,3.90607655294
3614,MNG,2013,3.90223385545
3615,MNG,2014,3.8905763188199995
3616,MNG,2015,3.87991741036
3617,MNG,2016,3.87197214693
3618,MNE,1990,2.80678802767
3619,MNE,1991,2.80999851426
3620,MNE,1992,2.81754826736
3621,MNE,1993,2.81943668441
3622,MNE,1994,2.81882164893
3623,MNE,1995,2.8286867568200003
3624,MNE,1996,2.83294792648
3625,MNE,1997,2.8340278879
3626,MNE,1998,2.84152066162
3627,MNE,1999,2.84422043074
3628,MNE,2000,2.847242957
3629,MNE,2001,2.85077854147
3630,MNE,2002,2.8509136218199997
3631,MNE,2003,2.8532610390599995
3632,MNE,2004,2.8522008130799996
3633,MNE,2005,2.85392437607
3634,MNE,2006,2.85628594974
3635,MNE,2007,2.85514698389
3636,MNE,2008,2.8585552886500003
3637,MNE,2009,2.85589379631
3638,MNE,2010,2.85473215322
3639,MNE,2011,2.85224218818
3640,MNE,2012,2.84511332
3641,MNE,2013,2.84163929703
3642,MNE,2014,2.8299138806
3643,MNE,2015,2.82926093319
3644,MNE,2016,2.82533358097
3645,MAR,1990,5.96558060855
3646,MAR,1991,5.95087839479
3647,MAR,1992,5.94431812777
3648,MAR,1993,5.94016905311
3649,MAR,1994,5.93958579043
3650,MAR,1995,5.942467801129999
3651,MAR,1996,6.002147913969999
3652,MAR,1997,6.05914907617
3653,MAR,1998,6.12876465099
3654,MAR,1999,6.19470274471
3655,MAR,2000,6.26860502736
3656,MAR,2001,6.260282791879998
3657,MAR,2002,6.2538128916
3658,MAR,2003,6.245547957179999
3659,MAR,2004,6.23825790839
3660,MAR,2005,6.23547046061
3661,MAR,2006,6.22540561661
3662,MAR,2007,6.217208959070001
3663,MAR,2008,6.20821362878
3664,MAR,2009,6.2006696273
3665,MAR,2010,6.19334077718
3666,MAR,2011,6.13635267734
3667,MAR,2012,6.0794872595000005
3668,MAR,2013,6.02532197844
3669,MAR,2014,5.97060287786
3670,MAR,2015,5.91782487115
3671,MAR,2016,5.872499593150001
3672,MOZ,1990,4.32670899334
3673,MOZ,1991,4.32395692607
3674,MOZ,1992,4.32589200634
3675,MOZ,1993,4.3259133299900006
3676,MOZ,1994,4.3349245275
3677,MOZ,1995,4.3353756158899985
3678,MOZ,1996,4.33981438009
3679,MOZ,1997,4.34389909171
3680,MOZ,1998,4.34597324517
3681,MOZ,1999,4.3584726942800005
3682,MOZ,2000,4.36068283117
3683,MOZ,2001,4.365072903710002
3684,MOZ,2002,4.37632417011
3685,MOZ,2003,4.3732768873199985
3686,MOZ,2004,4.385308307
3687,MOZ,2005,4.39510288638
3688,MOZ,2006,4.398747359230001
3689,MOZ,2007,4.3996287774
3690,MOZ,2008,4.4058009039699995
3691,MOZ,2009,4.41002246366
3692,MOZ,2010,4.41698869839
3693,MOZ,2011,4.4182967807499995
3694,MOZ,2012,4.417484229469999
3695,MOZ,2013,4.4204813201999995
3696,MOZ,2014,4.42001249216
3697,MOZ,2015,4.41936838414
3698,MOZ,2016,4.4256222578300015
3699,MMR,1990,2.51698073531
3700,MMR,1991,2.5138390246099998
3701,MMR,1992,2.51313581565
3702,MMR,1993,2.50957734319
3703,MMR,1994,2.50803732382
3704,MMR,1995,2.50562377409
3705,MMR,1996,2.5007272745099995
3706,MMR,1997,2.49433864808
3707,MMR,1998,2.4914286344
3708,MMR,1999,2.48404943862
3709,MMR,2000,2.48263603512
3710,MMR,2001,2.48407721833
3711,MMR,2002,2.47910990415
3712,MMR,2003,2.48044451002
3713,MMR,2004,2.4822805737799998
3714,MMR,2005,2.48296792625
3715,MMR,2006,2.49009390588
3716,MMR,2007,2.49504323422
3717,MMR,2008,2.49970304754
3718,MMR,2009,2.5014100616999997
3719,MMR,2010,2.5069948534299997
3720,MMR,2011,2.52177860242
3721,MMR,2012,2.52944619116
3722,MMR,2013,2.53832374428
3723,MMR,2014,2.55031228481
3724,MMR,2015,2.5609953773400003
3725,MMR,2016,2.5720808602700003
3726,NAM,1990,3.99392284976
3727,NAM,1991,4.01229071927
3728,NAM,1992,4.0317419282700016
3729,NAM,1993,4.05212054658
3730,NAM,1994,4.0684825064500005
3731,NAM,1995,4.09561505941
3732,NAM,1996,4.07236030245
3733,NAM,1997,4.054535415959999
3734,NAM,1998,4.035353710000001
3735,NAM,1999,4.01655840359
3736,NAM,2000,3.99631847913
3737,NAM,2001,3.9963905503099997
3738,NAM,2002,3.9903307254400002
3739,NAM,2003,3.9905733190400006
3740,NAM,2004,3.9885796347699998
3741,NAM,2005,3.98741037651
3742,NAM,2006,3.96839608496
3743,NAM,2007,3.94628168584
3744,NAM,2008,3.9324170957599995
3745,NAM,2009,3.90919535143
3746,NAM,2010,3.8902876015300007
3747,NAM,2011,3.90514776136
3748,NAM,2012,3.91535038977
3749,NAM,2013,3.9284652813300003
3750,NAM,2014,3.9415890276099996
3751,NAM,2015,3.95873282251
3752,NAM,2016,3.97513225927
3753,NPL,1990,3.95221623233
3754,NPL,1991,3.9409663016
3755,NPL,1992,3.9283311745
3756,NPL,1993,3.92247480426
3757,NPL,1994,3.90626896987
3758,NPL,1995,3.8962935343400003
3759,NPL,1996,3.9431091463
3760,NPL,1997,3.99273909625
3761,NPL,1998,4.045200541040001
3762,NPL,1999,4.10240650249
3763,NPL,2000,4.15566374364
3764,NPL,2001,4.151768558540001
3765,NPL,2002,4.139885715899999
3766,NPL,2003,4.1367627742
3767,NPL,2004,4.12594974191
3768,NPL,2005,4.12785118047
3769,NPL,2006,4.135230727820002
3770,NPL,2007,4.147169600480002
3771,NPL,2008,4.1552934965400015
3772,NPL,2009,4.168356290019999
3773,NPL,2010,4.17798138798
3774,NPL,2011,4.14997647521
3775,NPL,2012,4.11666216353
3776,NPL,2013,4.07900648434
3777,NPL,2014,4.04802127977
3778,NPL,2015,4.01817496867
3779,NPL,2016,3.9865496846199995
3780,NLD,1990,4.36864608639
3781,NLD,1991,4.390010381140001
3782,NLD,1992,4.41324224609
3783,NLD,1993,4.4285121166
3784,NLD,1994,4.45839336214
3785,NLD,1995,4.4821670458
3786,NLD,1996,4.4598054859900005
3787,NLD,1997,4.43524858132
3788,NLD,1998,4.41952216658
3789,NLD,1999,4.400450805169999
3790,NLD,2000,4.3786526957900005
3791,NLD,2001,4.36732397969
3792,NLD,2002,4.35741477412
3793,NLD,2003,4.35150848185
3794,NLD,2004,4.34656539646
3795,NLD,2005,4.3411125771800005
3796,NLD,2006,4.338383587819999
3797,NLD,2007,4.33930101131
3798,NLD,2008,4.335553374230001
3799,NLD,2009,4.32881823595
3800,NLD,2010,4.32853250912
3801,NLD,2011,4.3277289014099996
3802,NLD,2012,4.32112340282
3803,NLD,2013,4.31318677515
3804,NLD,2014,4.31344532516
3805,NLD,2015,4.3017355089499985
3806,NLD,2016,4.30158804318
3807,NZL,1990,4.81506460805
3808,NZL,1991,4.825202511700001
3809,NZL,1992,4.8301754708999995
3810,NZL,1993,4.83853545161
3811,NZL,1994,4.84628507682
3812,NZL,1995,4.8570770828
3813,NZL,1996,4.84770152531
3814,NZL,1997,4.8426697575
3815,NZL,1998,4.82602239554
3816,NZL,1999,4.831228606730001
3817,NZL,2000,4.82058888423
3818,NZL,2001,4.822149060759999
3819,NZL,2002,4.81491844915
3820,NZL,2003,4.82008151578
3821,NZL,2004,4.825169905959999
3822,NZL,2005,4.82045876512
3823,NZL,2006,4.8181346482
3824,NZL,2007,4.81612259296
3825,NZL,2008,4.8160649838800005
3826,NZL,2009,4.8090702231
3827,NZL,2010,4.806776325
3828,NZL,2011,4.7992269858
3829,NZL,2012,4.795597143169999
3830,NZL,2013,4.78713610435
3831,NZL,2014,4.77935813327
3832,NZL,2015,4.768079931619999
3833,NZL,2016,4.7668336918000005
3834,NIC,1990,3.0566895773900002
3835,NIC,1991,3.06601949176
3836,NIC,1992,3.07741330585
3837,NIC,1993,3.0907569037299996
3838,NIC,1994,3.10166433701
3839,NIC,1995,3.1133600893
3840,NIC,1996,3.1250366039500004
3841,NIC,1997,3.1410523924500002
3842,NIC,1998,3.1504784609500005
3843,NIC,1999,3.16248621366
3844,NIC,2000,3.1763737467699995
3845,NIC,2001,3.1834482133999997
3846,NIC,2002,3.1809719380400003
3847,NIC,2003,3.1849990227900005
3848,NIC,2004,3.18921751934
3849,NIC,2005,3.1879582999699996
3850,NIC,2006,3.18341941992
3851,NIC,2007,3.1763363187599998
3852,NIC,2008,3.17036827785
3853,NIC,2009,3.1578416222400003
3854,NIC,2010,3.15177733318
3855,NIC,2011,3.1492537681700004
3856,NIC,2012,3.15185106833
3857,NIC,2013,3.15150778043
3858,NIC,2014,3.15066764153
3859,NIC,2015,3.1532145088700005
3860,NIC,2016,3.1516077572700003
3861,NER,1990,4.01127147875
3862,NER,1991,4.00968664474
3863,NER,1992,3.99648010562
3864,NER,1993,3.99381395449
3865,NER,1994,3.9935375928300005
3866,NER,1995,3.9840799496199995
3867,NER,1996,3.97715690567
3868,NER,1997,3.97718329488
3869,NER,1998,3.97780420335
3870,NER,1999,3.9793075659
3871,NER,2000,3.98016108231
3872,NER,2001,3.9740830239099996
3873,NER,2002,3.97274866251
3874,NER,2003,3.96695591474
3875,NER,2004,3.97023667265
3876,NER,2005,3.96731306902
3877,NER,2006,3.96609703574
3878,NER,2007,3.9609136993000003
3879,NER,2008,3.96259144168
3880,NER,2009,3.95942998286
3881,NER,2010,3.9593220054500002
3882,NER,2011,3.96030983244
3883,NER,2012,3.96153701081
3884,NER,2013,3.963425886610001
3885,NER,2014,3.95765916203
3886,NER,2015,3.9576949828400005
3887,NER,2016,3.9619673023699997
3888,NGA,1990,4.605851701040001
